consumption_normalized,production_normalized,static_capacity_log,baseline_in,lag_96,input_temperature,input_insolation,input_windSpeed,timeOfDay_sin,timeOfDay_cos,dayOfYear_sin,dayOfYear_cos,dayOfWeek_sin,dayOfWeek_cos,avg_consumption_in,max_consumption_in,std_consumption_in,prod_std_dev_1h,prod_std_dev_4h,rolling_std_dev_1h,rolling_std_dev_4h,insolation_std_dev_1h,insolation_std_dev_4h,insolation_diff_1,insolation_diff_4,temperature_diff_1,temperature_diff_4,holiday,daylight,correction
0.879866177,0.478593928,3.953206542,0.525282262,0.599089363,19.36559804,412.7228219,9.048619247,-0.257774123,-0.316189444,0.80871955,0.732203091,-0.114845308,0.891499404,0.688750397,0.738914236,0.060016632,0.051757118,0.071779023,0.052141149,0.100685244,35.02499696,43.35104803,-19.66911489,24.74805476,0.245114284,0.175947094,0,1,0
0.671074938,0.292951536,2.577070547,0.481801575,0.725773616,24.03934841,478.0780392,2.273651991,0.841533217,0.055354932,0.634815695,-0.421120957,-0.903274578,-0.374160904,0.676084665,0.850448326,0.032430524,0.052394776,0.073607566,0.043097062,0.064286614,21.09251136,45.67137324,-38.12089753,-0.966442131,0.726794046,-0.880549274,0,0,0
0.421304475,0.389270139,1.515037858,0.449837999,0.612274404,-8.629324355,482.3274082,5.379412335,0.16889782,-0.576728203,0.514096229,-0.064637575,0.640975169,0.717012909,0.606008599,0.643696569,0.064849178,0.001773662,0.012533305,0.063758659,0.052777523,15.73173423,48.28160859,-38.01818206,87.89639731,-0.6281494,-1.057996828,0,1,0
0.698483041,0.260424421,1.81692198,0.521889971,0.585166552,4.902692953,425.997794,3.676035644,0.076663887,0.991262219,-0.888788957,0.238779939,0.652681622,-0.736626193,0.638831201,0.682054034,0.037248249,0.041859585,0.061506831,0.037740335,0.061566235,30.69337162,51.26141582,-19.6805791,48.06085933,1.286382137,-2.151473297,0,0,0
0.453797749,0.892945027,1.05517203,0.729768653,0.737861472,21.19154261,448.2407875,5.851774412,-0.462292971,0.962235816,-0.986244076,-0.177619048,0.176000927,0.410081813,0.72495049,0.94350874,0.054333662,0.030630078,0.074385226,0.048859177,0.087380403,38.62543485,60.36366436,19.12166578,144.6563291,-0.257052409,-0.862911289,0,0,0
0.718062691,0.50705271,3.74289642,0.614084286,0.556458818,35.5749547,819.7294341,5.038295555,-0.26310216,0.299017859,-0.575105446,-0.145027092,-0.293794222,0.483955459,0.46672226,0.765269771,0.043932999,0.024824695,0.081868236,0.073679749,0.112360806,13.05026561,43.32789743,-65.60816006,-45.98592623,0.277552513,-4.24017443,0,0,0
0.773789337,0.360054898,1.353253249,0.492882101,0.640108847,15.20793708,612.1838896,3.717026182,0.790692178,0.608828119,0.327047188,-0.339430665,0.599566729,0.355446482,0.565056067,0.945327548,0.045622675,0.067017047,0.039229477,0.056836504,0.051155688,38.20232398,52.0854303,-19.85576658,-42.96349785,-0.933106077,-1.472127307,0,1,0
0.476897652,0.542795982,2.729549427,0.607258278,0.648254671,7.719970588,440.9039364,5.97574457,0.332926095,0.430200323,-0.177605022,0.128463633,0.10937405,-0.495370528,0.522743125,0.792176934,0.06532486,0.026926417,0.040228822,0.048799249,0.072968014,38.17306204,49.32315665,-2.0735889,-130.1109266,-0.996931626,-0.621875033,0,0,0
0.744506419,0.47753439,1.822165662,0.689935544,0.499786432,13.17103559,639.3908809,8.60869622,0.574774054,0.186316438,-0.195187481,0.701149056,0.651864617,0.746086294,0.637915312,0.615810223,0.029196126,0.023872461,0.04277698,0.037961111,0.080150723,39.54085102,36.11165144,-54.95196123,-42.89807174,0.688205306,1.219760094,0,1,0
0.661917139,0.45580608,2.662534008,0.642463368,0.748806352,28.74876419,433.236102,4.618192417,-0.091309154,-0.893304006,0.769173776,-0.596943244,0.262917585,-0.662283073,0.723022218,0.88920676,0.088903901,0.041513899,0.076092417,0.037335372,0.04022266,42.18480215,48.29499966,89.83326008,96.47698943,-0.44360683,-0.079852927,0,1,0
0.723309024,0.62283334,2.954261165,0.555963037,0.573756036,8.540358209,734.6249275,6.439515884,0.260494439,-0.090471315,0.791125696,0.868866078,0.568810946,-0.892730417,0.540302571,0.741010768,0.013578279,0.053711795,0.091016432,0.032987735,0.070612515,52.02013925,47.84510705,-42.674774,129.9987372,-0.853823088,1.589846228,0,1,0
0.884518947,0.651501542,3.489225411,0.485306322,0.486638226,7.008079933,573.9284384,2.413454084,-0.503232783,0.349572604,0.818350528,0.378175307,0.197125986,0.434929981,0.360969563,0.869868881,0.038046646,0.037167028,0.047776197,0.039179863,0.026029784,26.43907951,47.52379152,-33.47184568,96.03051681,-0.643183342,2.69827021,0,0,0
0.563191783,0.39389977,1.619263815,0.619822331,0.680476477,10.17256478,478.5395712,3.087127246,0.410921661,0.355063228,-0.372243847,0.646546425,-0.171717864,-0.04904857,0.558777925,0.802521087,0.057404238,0.063327411,0.087238869,0.065113317,0.016928491,31.0957158,50.47639185,-48.91539749,-179.4191867,0.698953072,2.116340188,0,0,0
0.486939575,0.384836352,1.032987486,0.589348539,0.465229803,5.466713917,589.5433852,5.944812556,-0.144797333,-0.253754763,0.382111625,0.112381385,0.91589172,0.69819604,0.691347373,0.645688177,0.061686283,0.050619513,0.063704394,0.045562235,0.081002392,25.83561567,51.13510311,89.92400436,108.3145213,-0.629037861,0.941019695,1,0,0
0.466572836,0.444989661,1.41065689,0.639519322,0.604227174,16.22670316,185.8247696,7.968232057,-0.11490897,0.883383973,-0.456733637,0.559033403,0.08222765,-0.233205718,0.65376299,0.816429477,0.047990486,0.003564226,0.056271427,0.023004539,0.058483758,30.01976845,43.51557231,27.64526143,-183.8518623,-0.117654932,0.023725358,0,1,0
0.477628457,0.039615767,3.700055926,0.61351718,0.598632151,31.24678458,274.6465062,5.711226698,0.298644649,-0.665285936,-0.618780334,-0.967599205,0.210179037,-0.663442823,0.642818625,1,0.048852186,0.029410661,0.053658473,0.085363386,0.076068412,45.32873356,69.09072101,-46.82960031,89.81173241,0.01502775,-1.961576017,0,0,0
0.588434744,0.196961788,3.621670233,0.654955272,0.762884335,18.23079273,261.2149987,4.373883939,0.872561243,0.000718892,-0.630735085,0.63676085,-0.559024721,0.672884385,0.57200067,0.849298646,0.058211002,0.028763158,0.082398341,0.056399304,0.069463151,16.54985516,32.45779056,55.31157794,-36.77845266,-1.917348886,1.479888103,1,1,0
0.651172796,0.773374853,2.792239307,0.496476479,0.671204735,12.47646498,528.588619,4.998582811,-0.871987307,0.381767953,-0.315784758,-0.919722282,0.251301579,0.097819263,0.472096926,0.794248225,0.04537861,0.049587219,0.069767335,0.021861132,0.040707999,21.38950328,39.18544837,10.03493471,70.25333139,-1.471126405,3.359494764,1,1,1
0.64150362,0.828993543,2.801550581,0.681739407,0.596245956,12.08188731,846.5029999,2.499184532,0.649486475,0.394271612,-0.14008476,0.779826753,0.143215299,-0.621608415,0.651529432,0.90753434,0.077863625,0.012496341,0.128274763,0.041163021,0.068642371,43.77180937,91.69945436,12.86267106,-133.2448348,0.336277889,0.684212079,0,0,0
0.724077487,0.450192792,2.995110024,0.56975996,0.722664945,-0.631908087,946.2600292,6.209030653,-0.415233779,0.297277914,0.661898342,0.983925494,-0.630323204,0.440767997,0.516571819,0.821066847,0.066786982,0.090980194,0.034433261,0.052217728,0.033006961,40.20036507,34.43012968,-17.22386044,117.1167633,-0.737029361,3.834518297,0,0,0
0.601950284,0.615311393,1.526113836,0.757526087,0.808531132,23.83109777,627.6102203,6.764666125,-0.112161091,-0.449423573,-0.760217813,-0.411865076,-0.880825805,0.022227277,0.818409673,0.820953423,0.067456487,0.050620522,0.075543051,0.084091842,0.111729171,26.36868353,29.69367988,-37.47079935,-146.4974746,1.056724911,-3.051143416,0,1,0
0.818030112,0.562250031,3.743235838,0.481081218,0.683671546,14.22162803,600.168895,4.095819334,-0.956173342,-0.687586863,0.469851695,-0.579362887,0.208718639,0.208625964,0.657050721,0.690837483,0.030676866,0.042977536,0.04412397,0.027837751,0.02932089,38.54402001,61.01715118,16.88830495,-66.84549109,0.966807104,-2.30832677,0,0,0
0.560301475,1,2.256311575,0.72359638,0.601552893,13.19520086,139.7884532,4.059915704,-0.397907844,0.271880654,0.062909828,0.530726728,0.527384539,-0.078203324,0.54193517,0.823384803,0.048412232,0.063631354,0.03392139,0.069520814,0.064126442,33.41215842,18.84320219,-27.2543615,-99.80946278,0.719168666,1.710403015,1,0,0
1,0.723914982,2.149415585,0.569791078,0.403224565,46.93107568,391.4652401,5.531756459,0.005262485,0.198604232,-0.424109315,-0.493947318,0.046802742,0.657417968,0.538861475,0.903544342,0.043990681,0.086873081,0.059673986,0.077989729,0.038731852,45.00274609,46.47089135,90.83778148,-175.4284853,1.819771787,0.52858042,0,1,0
0.693850102,0.474416482,2.556753116,0.4848582,0.440232951,17.98752908,342.4432496,4.126560528,-0.887647845,-0.641287979,-0.014360831,0.731124766,-0.546454749,0.659125431,0.590705579,0.716393785,0.029887972,0.057414933,0.064120574,0.037426914,0.087112635,30.74509594,82.18737388,-63.46455526,9.452756759,-0.083089328,2.627564353,0,0,0
0.471426367,0.308891912,1.1408979,0.501611417,0.554216294,7.482089499,375.8304803,4.867734771,-0.017808541,0.410278291,-0.40011586,-0.794314816,0.333043953,0.418777644,0.576049808,0.942449582,0.057203284,0.058976262,0.147545207,0.044449728,0.060057059,40.25632114,26.82596117,76.80783864,180.6089118,0.648881926,-0.030943281,0,1,0
0.439366125,0.178710736,1.498850106,0.517965269,0.50857317,10.73642404,466.3712363,9.199443578,0.854221258,-0.089656017,0.19216391,-0.748089607,-0.839788547,-0.789197245,0.711683378,0.790829398,0.039247085,0.0426138,0.054475626,0.029273815,0.054439998,56.4201191,20.27053271,-5.56594244,266.6905222,-0.584400977,-1.735950845,0,1,0
0.672370862,0.540692727,3.214100849,0.592416595,0.571954305,26.48445709,405.5818845,4.505948599,-0.789213564,0.335521183,-0.132312154,0.95830311,-0.11633259,0.677707724,0.618641617,0.711223049,0.063108077,0.037169485,0.026094638,0.045930777,0.095596046,35.98099155,27.51228197,14.9542867,9.715578709,2.452369913,-0.427186484,0,1,0
0.566480582,0.348729851,1.248396004,0.602283549,0.608497489,16.13270411,104.1400379,4.283319696,0.528881456,0.67473416,-0.671188942,0.347677797,-0.673266483,0.342025961,0.526836826,0.899763208,0.028596169,0.030484091,0.068190322,0.049268201,0.070882918,30.49328166,63.47539353,41.65788833,111.6681275,1.983633652,-3.065367942,1,0,0
0.707100074,0.215549258,2.809456328,0.49263,0.679453913,0.617220217,649.5820512,3.704916389,-0.180657893,-0.660543143,-0.766833851,0.693774449,-0.631081898,0.394048332,0.789044069,0.771320576,0.084380812,0.02347776,0.002239201,0.063193,0.085499333,37.22446985,66.8716508,-31.51246475,23.20946379,0.011880435,-2.257181346,0,0,0
0.670985644,0.370685423,1.736047329,0.547564541,0.589425183,24.19228935,285.4513949,6.488383943,0.310347429,-0.961710264,0.093391364,-0.351341245,-0.595412102,-0.274034319,0.604930833,0.875951489,0.032073347,0.026259718,0.057241297,0.071803669,0.040560222,26.34719142,42.31116805,43.21241923,49.88831948,0.38658623,1.944887996,0,1,0
0.589075663,0.283690399,2.167886842,0.764227036,0.672975247,8.318559145,547.8493728,4.637551654,-0.479526804,0.558205173,0.804826067,0.352967499,-0.226585886,0.758559112,0.676883968,0.770824137,0.054386047,0.012988881,0.060480758,0.035038079,0.027855492,53.87967706,60.24818606,-135.3771928,-34.21486511,1.359297599,1.745574829,0,0,0
0.472980942,0.837428327,1.86608121,0.722754317,0.609671162,33.73297776,914.8165339,3.701253923,-0.681015475,0.21939485,-0.312084627,0.188483655,-0.897699589,0.4507432,0.539177349,0.794017386,0.065837186,0.038482571,0.083838011,0.010653499,0.073216239,31.80071038,70.85382991,-35.99947666,19.50769254,-0.147139505,0.72600857,0,0,0
0.372772916,0.676327951,2.067018149,0.593632367,0.303680015,25.80048066,316.1230817,7.642608065,-0.679074771,0.399279139,0.466000214,0.20630024,-0.204413118,-0.774819067,0.636311563,0.84935602,0.038587191,0.006306648,0.089208667,0.049575104,0.060434609,27.2706668,76.81019622,-46.20314037,53.74787046,-0.656624071,-3.442155042,0,0,0
0.533022757,0.498405472,3.157137716,0.553800348,0.459099691,10.52678104,0,7.839206009,-0.859016109,0.67630995,0.31732271,0.365064919,0.023414894,-0.184443931,0.631110999,0.829089706,0.067049373,0.04381833,0.044892911,0.055870751,0.08879304,21.64310995,46.30497078,-62.67530062,-57.84597289,0.873989751,-0.716807151,1,0,0
0.728459819,0.795988828,1.891365147,0.562003133,0.578386867,27.81016362,442.7991556,3.799152869,-0.62870659,0.60562187,0.863109829,0.150718346,-0.03341143,0.772760724,0.411035071,0.600446822,0.025416328,0.039273388,0.05548158,0.054988354,0.067602746,40.97220192,15.47792423,-10.7477419,-7.749429989,0.078439246,-2.449999777,0,0,0
0.632114062,0.515473662,2.699213921,0.611351797,0.418545789,15.67855511,720.191927,1.266920097,0.32843877,0.921840294,0.641962035,-0.141875261,-0.234431799,-0.905606597,0.801527511,0.687875626,0.079042354,0.042938706,0.037016375,0.043466535,0.07615226,38.67187413,37.68681616,19.28749841,-5.8430119,0.18299445,2.353066508,1,1,0
0.413139183,0.32774316,2.428151207,0.447720743,0.689989309,23.52773675,891.6694908,7.01502738,0.763381224,0.071870158,0.133210518,-0.448154611,0.678293216,0.922833239,0.729064446,0.892940998,0.050282985,0.029557369,0.026158123,0.052495042,0.021298524,25.02645629,43.59793708,35.13299992,82.64033173,-0.834271343,-1.167444267,0,0,0
0.625977139,0.804624815,2.991013496,0.524262346,0.829612625,19.84732817,254.0900811,3.630740348,0.628251371,-0.023008735,0.314060996,0.537162662,-0.709346615,0.358325137,0.560280468,0.786786341,0.038071772,0.101537207,0.069296843,0.080308896,0.126653108,35.76451345,46.11591805,12.04383786,-106.6032172,-1.717672148,-2.171495422,0,0,0
0.657797607,0.607782009,3.810489218,0.383141593,0.782814278,6.53643345,599.3398446,6.581251198,0.37026862,-0.1962256,0.796772933,-0.54745514,0.011393488,0.262751955,0.489773026,0.74762687,0.044016365,0.067202318,0.021792434,0.057634683,0.06507274,14.91444032,47.18210898,-33.28467324,-5.154220861,0.23614241,0.05959233,0,1,0
0.467421385,0.292550769,3.197716292,0.589922312,0.567983569,8.564501677,406.9379086,1.059792365,-0.779136273,-0.692617914,-0.200962431,0.384708612,-0.875917166,-0.458881487,0.634756161,0.664142598,0.066178385,0.01510915,0.047561193,0.042532631,0.090927609,31.84970575,66.78341897,18.45082189,191.2005469,0.904962041,-1.280308914,0,1,0
0.623058766,0.461932264,1.644821136,0.614719594,0.823608921,25.29960818,478.8103291,6.785194677,-0.421625107,0.145214466,-0.346410588,-0.533334355,-0.857688642,-0.502416423,0.60866977,0.692026368,0.038310894,0.044657362,0.030144781,0.039996044,0.04491725,34.52756352,69.1164264,6.214284743,116.4060153,-0.225806749,2.96748782,1,0,0
0.608731308,0.324876349,1.093549405,0.501681354,0.622300119,11.65224668,1028.868669,2.577656141,-0.380386249,-0.445974951,-0.978377833,0.25066034,0.147731699,0.884116439,0.635566895,0.597820136,0.035012846,0.027839877,0.076490496,0.046602953,0.079240297,47.0732981,47.42489519,46.8028084,134.9179049,1.43642952,-1.469621795,0,0,0
0.428554455,0.223440054,1.786792133,0.707398676,0.549437104,10.96351537,199.4059343,6.461528238,-0.500086107,0.842615024,0.653102148,0.494156534,0.13203685,-0.403455092,0.61915774,0.789871928,0.045569268,0.019710405,0.114042903,0.082734799,0.030914657,22.29181197,66.47727314,38.84683515,2.443184018,-0.703916325,-2.798456518,0,1,0
0.653668104,0.68523551,2.785233792,0.427423434,0.5079896,5.448774207,550.7479323,5.028546136,0.030011319,0.166381609,0.601961401,-0.562572222,0.756067026,0.551010593,0.650624099,0.740156242,0.026460758,0.013198559,0.020952361,0.046333986,0.083562035,17.21647371,55.3649205,1.523820696,32.09975637,-1.054704455,-4.305827032,0,1,0
0.684117679,0.881883328,1.15427744,0.403562512,0.554629547,19.23599066,593.5386344,3.092121161,0.07110763,0.185680361,-0.791090964,-0.880113398,0.115747351,-0.213756404,0.74473057,0.703341211,0.086410878,0.048644334,0.004409446,0.049604113,0.059320777,21.04572039,50.96758959,-44.86265031,100.2236167,-0.067230307,-0.061573005,1,1,0
0.762457686,0.220286485,2.489098742,0.572445182,0.541773477,35.62524919,717.157265,4.185927374,-0.28622805,-0.290150678,0.153714762,-0.738052514,0.919582041,-0.721491858,0.656810321,0.793187657,0.038672108,0.026372395,0.056253393,0.040353729,0.070875715,16.634315,63.59816236,-32.64750779,156.025553,-0.082592575,-1.123860228,0,1,0
0.758070308,0.612593847,2.790528547,0.65470983,0.625562433,4.324670857,519.5966307,6.372636914,-0.292421683,-0.896021296,-0.072036604,0.211993935,-0.902610303,-0.978569405,0.49503445,0.836397063,0.066632336,0.05935652,0.060470934,0.071979667,0.090939221,43.36657358,51.08378072,-27.48946798,-195.1602913,0.769968731,-2.857809213,0,0,0
0.393349595,0.369871486,2.002731672,0.718392769,0.624086097,15.24219457,561.6101079,5.211788906,0.657111196,-0.936512469,-0.762581809,0.698892812,-0.80398463,0.088514674,0.736256285,1,0.054189402,0.059875644,0.066559779,0.089196745,0.033023791,45.48639295,80.86716766,-15.7633167,-131.5441307,-0.774962824,2.378452923,0,1,0
0.459326244,0.402574923,3.312736611,0.504111574,0.600456903,29.12220555,421.6702865,6.168825961,0.578585697,-0.153329712,0.961136454,-0.910006358,-0.911868277,0.951557637,0.764061456,0.648811658,0.030309319,0.067478288,0.046610385,0.059012261,0.049465248,33.20216578,28.4238325,13.40252138,130.9444101,1.368094237,1.334490295,0,0,0
0.67725529,0.381521215,1.319794759,0.657868083,0.665540725,14.20358609,553.8253882,8.952881169,-0.384408337,-0.830869244,-0.570608225,0.468302518,-0.629446299,-0.261727612,0.915205673,0.915938104,0.049880906,0.022952265,0.053980821,0.051655458,0.083719728,42.21294946,42.27243651,35.75871951,-27.68893558,1.966916963,-0.056435758,0,1,0
0.677067893,0.327201846,1.225413345,0.546149153,0.778596941,19.52371796,431.3615449,1.871516777,0.827576888,0.213693911,-0.86553164,-0.317362708,0.082540222,-0.285615332,0.487650597,0.897310156,0.065680056,0.049507312,0.071025312,0.050735657,0.132946644,31.33958381,48.10221655,-2.555934651,-67.17207893,-0.039144027,2.728652488,1,1,0
0.677257153,0.509704326,3.184566269,0.53273727,0.74243312,4.376064719,624.314378,8.23442515,0.905630034,0.761946011,0.189694759,-0.04294326,0.291144363,-0.311816764,0.624288201,0.722090726,0.046234773,0.052649084,0.091212927,0.002313864,0.06585753,29.04888352,56.59179036,0.806239395,-125.4160987,1.24971042,1.325072067,0,1,0
1,0.333809977,2.486473949,0.638365994,0.377265305,19.28307097,426.0779328,5.208711875,-0.346514916,0.765829633,0.477733354,0.8577191,-0.908829684,0.041087675,0.39179013,0.820323595,0.073862259,0.030516436,0.001348537,0.064903017,0.087734084,26.66962381,69.01940731,7.16531525,-55.50167015,-1.056497071,-1.645711803,0,0,0
0.685633577,0.554091365,3.065207189,0.615232288,0.21691183,13.12855735,575.4200788,3.202431903,-0.291150102,0.31809082,-0.935113108,-0.336056991,0.89194178,-0.118670233,0.655314916,0.754236675,0.070430308,0.024564561,0.048931817,0.052683328,0.066790856,26.89609009,49.63402149,-25.79526566,-140.2369283,1.075221541,-2.078440328,0,0,0
0.770334846,0.489952378,2.304482016,0.392360784,0.740147987,24.85729996,494.1474373,2.339372749,0.011268307,-0.577536337,0.317435277,-0.069326132,0.684330753,0.759829253,0.54517997,0.818568858,0.068378297,0.072190413,0.066414264,0.058566841,0.128267368,14.52198444,28.66655526,-46.26961288,209.1094273,1.047276409,1.635963089,0,1,0
0.743100265,0.452210391,1.7392061,0.697654035,0.394968195,26.87386052,725.2100502,4.621759218,0.882241625,0.725993663,0.064583752,-0.97263517,-0.406775036,0.011041583,0.792344579,0.950913101,0.040806865,0.044549918,0.032460717,0.035770756,0.01758335,32.64254764,62.63770845,-87.77189487,-2.243605198,0.86343728,0.792733913,0,1,0
0.697708688,0.318487268,3.457306953,0.688009135,0.56628519,40.89563642,489.7212553,6.843300224,0.752638866,0.772186871,-0.793469982,-0.83680256,-0.84562494,0.015515676,0.522538503,0.860560623,0.028403151,0.052719355,0.111935089,0.042310862,0.072838631,29.5966609,61.32438149,-34.7574679,-5.795054176,-0.015563089,0.339495536,1,1,0
0.552709613,0.384645734,3.398247637,0.48744373,0.424483046,20.79633173,145.3935064,4.744901759,-0.794864075,-0.60669283,-0.654952246,-0.482816818,-0.660225854,-0.723256811,0.431081696,0.850860837,0.037728248,0.02355848,0.040937704,0.041779501,0.021233679,37.45360724,20.87212011,23.65727266,58.80766752,-2.954248941,-1.692995606,1,0,0
0.713845383,0.651078245,3.084089413,0.589580353,0.329702934,18.25796317,752.3843001,8.02230986,-0.214538513,0.474852172,0.135948595,-0.944295518,-0.746111172,0.965479082,0.552873626,0.756969068,0.053924819,0.015614311,0.058761219,0.07043246,0.005197147,30.93523496,49.94293799,-35.1455719,96.23451693,-0.641727144,1.215895134,1,0,0
0.484076218,0.600183438,1.816435412,0.599403019,0.681219409,16.94384302,318.8535398,2.09764862,0.106742379,-0.426960902,-0.407284773,0.262750652,-0.753432441,-0.500054218,0.402451223,0.651594334,0.060915734,0.028611005,0.076680663,0.042424803,0.078923862,28.37296298,26.14787254,-11.89035187,94.58881566,-0.625916018,-1.510997766,1,1,0
0.564477209,0.304488951,2.770692001,0.576067377,0.713873274,11.46833707,369.2467323,4.975822104,0.006264945,0.605280625,0.876631457,-0.147203286,0.037123377,-0.853271865,0.675109945,0.779153179,0.006568572,0.037519572,0.042261456,0.091653206,0.074184934,21.2880697,40.03023354,23.32156437,107.3621944,-0.978254938,-0.203973309,0,0,0
0.527195468,0.519866461,2.082921691,0.494969485,0.51352344,18.38483843,380.8677412,2.495213111,-0.612273864,0.9944758,0.637480459,0.096290405,-0.508305115,0.326292498,0.393491695,0.920660815,0.049837736,0.0187156,0.004602809,0.058617248,0.061454892,30.72153237,36.4578661,26.03447482,-63.08455508,0.122243005,2.893888293,0,1,1
0.612281121,0.650277425,1.27474622,0.482837663,0.211343656,12.0459859,774.8876186,5.727263765,0.717633542,-0.939947989,0.967134413,-0.650705628,-0.283720567,0.19073274,0.602845758,0.647283214,0.053161785,0.039803104,0.047140364,0.024486347,0.066814177,37.38237231,62.13897047,-53.97664261,-29.7866805,-0.418963446,-1.321668472,0,0,0
0.947198785,0.166118944,3.751940726,0.547444593,0.518063333,16.68460976,72.8651572,6.77377478,0.353881566,0.794731732,-0.480658322,-0.408135941,0.979010667,-0.169708692,0.392218818,0.694491063,0.044449115,0.006229896,0.090883217,0.047429074,0.162948983,18.56661009,51.75245261,49.85296782,76.90316554,-0.82461201,-3.145978514,0,1,0
0.319910221,0.608672038,1.410455893,0.667272902,0.658770601,28.17597536,1127.549707,4.158476413,0.67581675,0.245261067,0.939447266,0.32764895,0.368628498,-0.155615532,0.56797022,0.812626774,0.075825477,0.017599052,0.049893146,0.036966498,0.062254746,30.87473754,30.71613499,56.36750447,-52.73890616,-1.058800148,-2.105094384,0,1,0
0.702939029,0.367475248,3.850712061,0.604360015,0.378163265,4.934574347,711.2113618,0,0.717528559,0.946765238,-0.13753226,0.930605447,0.897961334,0.570127842,0.764337816,0.701534522,0.058435601,0.053418225,0.034606971,0.006112351,0.085303731,32.33042952,63.20098944,-56.49249286,-0.510663203,-0.715512985,1.988597653,0,1,0
0.358092619,0.614119734,2.338017319,0.512938567,0.627503988,26.39878561,544.6477828,5.397896294,0.496711707,-0.069980965,-0.304962409,-0.899166453,-0.71488689,-0.60857472,0.636064789,0.720747655,0.076203838,0.05207581,0.087770166,0.081989419,0.050519055,22.81935216,28.49291264,-41.19184348,39.87637644,1.121499212,0.509462275,0,0,0
0.52921022,0.347348169,1.555398787,0.627169871,0.597703523,28.17115067,489.0211999,5.873477103,-0.121578798,0.694775861,-0.899300946,0.780768642,-0.23572105,0.640506638,0.51365064,0.757640142,0.04568079,0.032162465,0.050076753,0.064062851,0.078856977,24.12143695,54.95170686,59.55453416,78.51850823,-0.661025055,-0.257754757,1,1,0
0.76334259,0.13902358,2.625702842,0.265145738,0.686893725,13.81931473,557.110815,5.80858951,0.22109351,-0.875211863,-0.894469484,0.153762403,0.109463607,0.297494228,0.596879651,0.66343826,0.06874955,0.019644714,0.044695176,0.060664146,0.06285299,32.30610849,37.78983996,-7.342676063,-177.7680962,-0.514938706,-1.018187611,0,0,0
0.609642003,0.174491512,3.618837508,0.66487657,0.617937055,-6.21854899,604.2244857,7.471564384,-0.679269188,-0.3294419,0.384022512,0.127839134,-0.846483876,-0.162060452,0.601801687,0.702587815,0.082701328,0.019451929,0.064483683,0.053308073,0.057684446,18.66578982,44.51484376,-110.9888974,71.47456499,-0.456697615,0.970719815,1,1,0
0.438338283,0.509616989,3.196674659,0.376028622,0.454039659,8.921780129,629.0431172,2.857892641,0.347290835,-0.865966924,-0.084142011,0.00055707,-0.991625113,-0.083942767,0.647263035,0.870342792,0.076233869,0.032534635,0.083122506,0.022359649,0.124566956,33.49923715,57.56406122,-69.98407524,-23.37240579,0.338993514,-1.698209702,0,0,0
0.492704444,0.5519445,3.419683444,0.513755906,0.779485725,27.96994547,611.1208932,6.360432211,-0.641493489,0.950686267,-0.546956748,-0.861211828,0.340868668,-0.486705586,0.463314164,0.669263022,0.028157168,0.05289037,0.131451406,0.040327657,0.105315549,21.04645626,57.82174099,-12.46848126,70.74577109,0.456249489,0.611331137,0,0,0
0.701939662,0.319136675,2.9763501,0.438033011,0.576220564,14.77131938,517.9161363,7.385015025,0.387899181,0.633947815,0.227940613,-0.820246297,0.283639034,0.504228665,0.659256727,0.640212787,0.044926478,0.058564914,0.084817083,0.066835615,0.074102399,40.62853693,70.0545361,-58.15213251,77.69316924,-3.044656539,-1.462509138,0,0,0
0.490445005,0.627718492,3.076829694,0.420531852,0.595904319,5.006977677,460.5323159,1.442824832,-0.540803678,0.705094842,-0.494283763,0.201824011,-0.17842238,0.025749485,0.329560837,0.736997502,0.043096706,0.030069365,0.094795199,0.028975599,0.000873642,53.37827745,48.7661945,-20.67118853,160.7915061,1.021635214,-1.795318771,0,0,1
0.632468788,0.167695988,3.547586955,0.666082679,0.460009806,9.952250788,469.7453433,5.639303652,-0.7648974,0.875930463,0.155263509,-0.318082857,-0.020711848,-0.358290915,0.537011545,0.87319555,0.059785091,0.016930151,0.044821014,0.000635386,0.059169723,21.39243198,54.59676294,1.619810684,135.3453648,1.436368034,-1.27497487,0,1,0
0.606835776,0.48678404,1.749004027,0.50322988,0.533507662,23.40620027,461.0183439,3.991640338,-0.66943102,-0.829793028,-0.281582506,0.834536133,-0.169113999,0.192100232,0.551172616,0.780307819,0.063727071,0.045356873,0.029223957,0.04545788,0.151090827,35.34207862,43.43394016,73.1127302,134.6571663,-1.050186537,-0.750814893,0,0,1
0.502259948,0.25779676,2.468274891,0.584650388,0.467279593,20.46733568,726.7540194,4.836954654,-0.99601573,-0.228804815,0.647104453,-0.186818925,-0.95198991,0.991468904,0.663332683,0.753541892,0.033222147,0.023529301,0.06186994,0.047164849,0.06308015,22.73258095,52.72984824,-14.52269581,144.3670319,-0.972298245,-0.097659672,0,1,0
0.921591613,0.369632778,1.663628325,0.545307942,0.574058091,12.61067901,618.7113445,5.695352967,0.437479236,-0.857930222,0.641392322,-0.713437083,-0.329256788,-0.129475441,0.602263085,0.80443588,0.05135677,0.029634947,0.063215097,0.052711268,0.103096527,40.40954174,56.59229072,53.62708998,29.13789848,-0.450253388,0.47091159,0,1,0
